"itemSet","support"
600,291013
["?"],0.3052683407188577
["y"],0.5910881339241753
["p"],1
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["d"],0.38749384539635645
["o"],0.9217134416543574
["n"],0.8778926637124569
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["s"],0.8028064992614475
["t"],0.7602166420482521
["v"],0.49729197439684886
["w"],0.9763663220088626
["x"],0.4500246184145741
["b","c","e","k","p","t","w"],0.3434268833087149
["b","c","e","k","p","v","w"],0.31806991629739045
["c","e","k","p","s","t","w"],0.345150172328902
["b","c","k","n","o","p","s"],0.32003938946331856
["b","c","k","n","o","p","t"],0.3193008370260955
["b","c","k","n","o","p","w"],0.4217134416543575
["c","k","n","o","p","s","t"],0.3212703101920236
["c","k","n","o","p","s","w"],0.3412112259970458
["c","k","n","o","p","t","w"],0.33899556868537667
["b","c","k","o","p","s","t"],0.3173313638601674
["b","c","k","o","p","s","w"],0.32988675529295913
["b","c","k","o","p","t","w"],0.3350566223535204
["b","c","k","o","p","v","w"],0.31806991629739045
["c","k","o","p","s","t","w"],0.33702609551944857
["b","c","k","n","p","s","t"],0.30969965534219596
["b","c","k","n","p","s","w"],0.3222550467749877
["b","c","k","n","p","t","w"],0.32767109798129
["c","k","n","p","s","t","w"],0.3293943870014771
["b","c","k","p","s","t","w"],0.3254554406696209
["b","c","d","e","n","o","p"],0.3377646479566716
["c","d","e","n","o","p","s"],0.3072378138847858
["c","d","e","n","o","p","w"],0.3466272772033481
["b","c","d","e","o","p","s"],0.30132939438700146
["b","c","d","e","o","p","w"],0.36139832594780896
["c","d","e","o","p","s","w"],0.3072378138847858
["b","c","d","e","n","p","s"],0.3018217626784835
["b","c","d","e","n","p","w"],0.3431806991629739
["c","d","e","n","p","s","w"],0.30773018217626785
["b","c","d","e","p","s","w"],0.3018217626784835
["b","c","e","n","o","p","s"],0.5290497291974396
["b","c","e","n","o","p","t"],0.49729197439684886
["b","c","e","n","o","p","v"],0.3909404234367307
["b","c","e","n","o","p","w"],0.6137370753323486
["c","e","n","o","p","s","t"],0.5110782865583456
["c","e","n","o","p","s","v"],0.3517971442639094
["c","e","n","o","p","s","w"],0.5546528803545052
["c","e","n","o","p","t","v"],0.3348104382077794
["c","e","n","o","p","t","w"],0.5288035450516987
["c","e","n","o","p","v","w"],0.4066962087641556
["c","e","n","o","p","w","x"],0.3052683407188577
["b","c","e","g","o","p","w"],0.3372722796651896
["b","c","e","o","p","s","t"],0.49532250123092075
["b","c","e","o","p","s","v"],0.327178729689808
["b","c","e","o","p","s","w"],0.5211718365337272
["b","c","e","o","p","t","v"],0.3190546528803545
["b","c","e","o","p","t","w"],0.5130477597242737
["b","c","e","o","p","v","w"],0.41457410142786805
["b","c","e","o","p","w","x"],0.3249630723781389
["c","e","o","p","s","t","v"],0.3170851797144264
["c","e","o","p","s","t","w"],0.5268340718857706
["c","e","o","p","s","v","w"],0.3399803052683407
["c","e","o","p","t","v","w"],0.3348104382077794
["b","c","e","n","p","s","t"],0.51698670605613
["b","c","e","n","p","s","v"],0.3380108321024126
["b","c","e","n","p","s","w"],0.5428360413589365
["b","c","e","n","p","t","v"],0.32988675529295913
["b","c","e","n","p","t","w"],0.535696701132447
["b","c","e","n","p","v","w"],0.38995568685376664
["c","e","n","p","s","t","v"],0.32791728212703103
["c","e","n","p","s","t","w"],0.5484982767109798
["c","e","n","p","s","v","w"],0.35081240768094535
["c","e","n","p","t","v","w"],0.345642540620384
["b","c","e","p","s","t","v"],0.3121614967996061
["b","c","e","p","s","t","w"],0.5327424913835549
["b","c","e","p","s","v","w"],0.32619399310684394
["b","c","e","p","t","v","w"],0.32988675529295913
["c","e","p","s","t","v","w"],0.32791728212703103
["b","c","d","n","o","p","s"],0.30132939438700146
["b","c","d","n","o","p","w"],0.3377646479566716
["c","d","n","o","p","s","w"],0.3072378138847858
["b","c","d","o","p","s","w"],0.30132939438700146
["b","c","d","n","p","s","w"],0.3018217626784835
["b","c","n","o","p","s","t"],0.4795667159034958
["b","c","n","o","p","s","v"],0.327178729689808
["b","c","n","o","p","s","w"],0.5054160512063023
["b","c","n","o","p","t","v"],0.3190546528803545
["b","c","n","o","p","t","w"],0.49729197439684886
["b","c","n","o","p","v","w"],0.379123584441162
["c","n","o","p","s","t","v"],0.3170851797144264
["c","n","o","p","s","t","w"],0.5110782865583456
["c","n","o","p","s","v","w"],0.3399803052683407
["c","n","o","p","t","v","w"],0.3348104382077794
["b","c","o","p","s","t","v"],0.3190546528803545
["b","c","o","p","s","t","w"],0.5307730182176268
["b","c","o","p","s","v","w"],0.3330871491875923
["b","c","o","p","t","v","w"],0.33677991137370755
["c","o","p","s","t","v","w"],0.3348104382077794
["b","c","n","p","s","t","v"],0.3121614967996061
["b","c","n","p","s","t","w"],0.51698670605613
["b","c","n","p","s","v","w"],0.32619399310684394
["b","c","n","p","t","v","w"],0.32988675529295913
["c","n","p","s","t","v","w"],0.32791728212703103
["b","c","p","s","t","v","w"],0.32988675529295913
["b","e","k","n","o","p","s"],0.3761693746922698
["b","e","k","n","o","p","t"],0.37838503200393897
["b","e","k","n","o","p","w"],0.4817823732151649
["e","k","n","o","p","s","t"],0.3766617429837518
["e","k","n","o","p","s","w"],0.397341211225997
["e","k","n","o","p","t","w"],0.39807976366322007
["e","k","n","o","p","v","w"],0.3000984736582964
["b","e","k","o","p","s","t"],0.3727227966518956
["b","e","k","o","p","s","w"],0.3860167405219104
["b","e","k","o","p","t","w"],0.39414081733136386
["b","e","k","o","p","v","w"],0.3190546528803545
["e","k","o","p","s","t","w"],0.39241752831117677
["b","e","k","n","p","s","t"],0.39241752831117677
["b","e","k","n","p","s","w"],0.4057114721811915
["b","e","k","n","p","t","w"],0.41629739044805514
["e","k","n","p","s","t","w"],0.4121122599704579
["b","e","k","p","s","t","w"],0.40817331363860165
["b","k","n","o","p","s","t"],0.35696701132447073
["b","k","n","o","p","s","w"],0.3702609551944855
["b","k","n","o","p","t","w"],0.37838503200393897
["k","n","o","p","s","t","w"],0.3766617429837518
["b","k","o","p","s","t","w"],0.3727227966518956
["b","k","n","p","s","t","w"],0.39241752831117677
["b","d","e","n","o","p","s"],0.31314623338257014
["b","d","e","n","o","p","w"],0.3495814869522403
["d","e","n","o","p","s","w"],0.3190546528803545
["b","d","e","o","p","s","w"],0.31314623338257014
["b","d","e","n","p","s","w"],0.31363860167405216
["b","e","g","n","o","p","w"],0.36681437715411125
["b","e","n","o","p","s","t"],0.5800098473658296
["b","e","n","o","p","s","v"],0.3412112259970458
["b","e","n","o","p","s","w"],0.6080748399803053
["b","e","n","o","p","t","v"],0.3308714918759232
["b","e","n","o","p","t","w"],0.603643525356967
["b","e","n","o","p","v","w"],0.39389463318562284
["b","e","n","o","p","w","x"],0.3357951747907435
["e","g","n","o","p","s","w"],0.3151157065484983
["e","g","n","o","p","t","w"],0.3018217626784835
["e","n","o","p","s","t","v"],0.3289020187099951
["e","n","o","p","s","t","w"],0.6115214180206795
["e","n","o","p","s","v","w"],0.3540128015755785
["e","n","o","p","s","w","x"],0.3047759724273757
["e","n","o","p","t","v","w"],0.3466272772033481
["b","e","g","o","p","s","w"],0.3018217626784835
["b","e","o","p","s","t","v"],0.31314623338257014
["b","e","o","p","s","t","w"],0.5957656326932546
["b","e","o","p","s","v","w"],0.3293943870014771
["b","e","o","p","t","v","w"],0.3308714918759232
["e","g","o","p","s","t","w"],0.30576070901033975
["e","o","p","s","t","v","w"],0.3289020187099951
["b","e","g","n","p","s","t"],0.32028557360905957
["b","e","g","n","p","s","w"],0.33210241260462825
["b","e","g","n","p","t","w"],0.32840965041851305
["b","e","n","p","s","t","v"],0.32397833579517477
["b","e","n","p","s","t","w"],0.6506646971935007
["b","e","n","p","s","v","w"],0.34022648941408173
["b","e","n","p","s","w","x"],0.3032988675529296
["b","e","n","p","t","v","w"],0.3417035942885278
["e","g","n","p","s","t","w"],0.3360413589364845
["e","n","p","s","t","v","w"],0.3397341211225997
["b","e","g","p","s","t","w"],0.33013293943870015
["b","e","p","s","t","v","w"],0.32397833579517477
["b","d","n","o","p","s","w"],0.31314623338257014
["b","n","o","p","s","t","v"],0.31314623338257014
["b","n","o","p","s","t","w"],0.5800098473658296
["b","n","o","p","s","v","w"],0.3293943870014771
["b","n","o","p","t","v","w"],0.3308714918759232
["n","o","p","s","t","v","w"],0.3289020187099951
["b","g","o","p","s","t","w"],0.31363860167405216
["b","o","p","s","t","v","w"],0.3308714918759232
["b","g","n","p","s","t","w"],0.32028557360905957
["b","n","p","s","t","v","w"],0.32397833579517477
["b","c","e","f","k","n","o"],0.4276218611521418
["c","e","f","k","n","o","s"],0.34711964549483015
["c","e","f","k","n","o","t"],0.33899556868537667
["c","e","f","k","n","o","v"],0.3020679468242245
["c","e","f","k","n","o","w"],0.4519940915805022
["b","c","e","f","k","o","s"],0.3357951747907435
["b","c","e","f","k","o","t"],0.3350566223535204
["b","c","e","f","k","o","v"],0.3210241260462826
["b","c","e","f","k","o","w"],0.5083702609551944
["c","e","f","k","o","s","t"],0.33702609551944857
["c","e","f","k","o","s","w"],0.35696701132447073
["c","e","f","k","o","t","w"],0.35475135401280156
["c","e","f","k","o","v","w"],0.3345642540620384
["b","c","e","f","k","n","s"],0.32816346627277204
["b","c","e","f","k","n","t"],0.32767109798129
["b","c","e","f","k","n","w"],0.4345150172328902
["c","e","f","k","n","s","t"],0.3293943870014771
["c","e","f","k","n","s","w"],0.34933530280649927
["c","e","f","k","n","t","w"],0.34736582964057117
["b","c","e","f","k","s","t"],0.3254554406696209
["b","c","e","f","k","s","w"],0.3380108321024126
["b","c","e","f","k","t","w"],0.3434268833087149
["b","c","e","f","k","v","w"],0.31806991629739045
["c","e","f","k","s","t","w"],0.345150172328902
["b","c","f","k","n","o","s"],0.32003938946331856
["b","c","f","k","n","o","t"],0.3193008370260955
["b","c","f","k","n","o","w"],0.4217134416543575
["c","f","k","n","o","s","t"],0.3212703101920236
["c","f","k","n","o","s","w"],0.3412112259970458
["c","f","k","n","o","t","w"],0.33899556868537667
["b","c","f","k","o","s","t"],0.3173313638601674
["b","c","f","k","o","s","w"],0.32988675529295913
["b","c","f","k","o","t","w"],0.3350566223535204
["b","c","f","k","o","v","w"],0.31806991629739045
["c","f","k","o","s","t","w"],0.33702609551944857
["b","c","f","k","n","s","t"],0.30969965534219596
["b","c","f","k","n","s","w"],0.3222550467749877
["b","c","f","k","n","t","w"],0.32767109798129
["c","f","k","n","s","t","w"],0.3293943870014771
["b","c","f","k","s","t","w"],0.3254554406696209
["b","c","d","e","f","n","o"],0.3377646479566716
["c","d","e","f","n","o","s"],0.3072378138847858
["c","d","e","f","n","o","w"],0.3466272772033481
["b","c","d","e","f","o","s"],0.30132939438700146
["b","c","d","e","f","o","w"],0.36139832594780896
["c","d","e","f","o","s","w"],0.3072378138847858
["b","c","d","e","f","n","s"],0.3018217626784835
["b","c","d","e","f","n","w"],0.3431806991629739
["c","d","e","f","n","s","w"],0.30773018217626785
["b","c","d","e","f","s","w"],0.3018217626784835
["b","c","e","f","n","o","s"],0.5290497291974396
["b","c","e","f","n","o","t"],0.49729197439684886
["b","c","e","f","n","o","v"],0.3909404234367307
["b","c","e","f","n","o","w"],0.6137370753323486
["c","e","f","n","o","s","t"],0.5110782865583456
["c","e","f","n","o","s","v"],0.3517971442639094
["c","e","f","n","o","s","w"],0.5546528803545052
["c","e","f","n","o","t","v"],0.3348104382077794
["c","e","f","n","o","t","w"],0.5288035450516987
["c","e","f","n","o","v","w"],0.4066962087641556
["c","e","f","n","o","w","x"],0.3052683407188577
["b","c","e","f","g","o","w"],0.3372722796651896
["b","c","e","f","o","s","t"],0.49532250123092075
["b","c","e","f","o","s","v"],0.327178729689808
["b","c","e","f","o","s","w"],0.5211718365337272
["b","c","e","f","o","t","v"],0.3190546528803545
["b","c","e","f","o","t","w"],0.5130477597242737
["b","c","e","f","o","v","w"],0.41457410142786805
["b","c","e","f","o","w","x"],0.3249630723781389
["c","e","f","o","s","t","v"],0.3170851797144264
["c","e","f","o","s","t","w"],0.5268340718857706
["c","e","f","o","s","v","w"],0.3399803052683407
["c","e","f","o","t","v","w"],0.3348104382077794
["b","c","e","f","n","s","t"],0.51698670605613
["b","c","e","f","n","s","v"],0.3380108321024126
["b","c","e","f","n","s","w"],0.5428360413589365
["b","c","e","f","n","t","v"],0.32988675529295913
["b","c","e","f","n","t","w"],0.535696701132447
["b","c","e","f","n","v","w"],0.38995568685376664
["c","e","f","n","s","t","v"],0.32791728212703103
["c","e","f","n","s","t","w"],0.5484982767109798
["c","e","f","n","s","v","w"],0.35081240768094535
["c","e","f","n","t","v","w"],0.345642540620384
["b","c","e","f","s","t","v"],0.3121614967996061
["b","c","e","f","s","t","w"],0.5327424913835549
["b","c","e","f","s","v","w"],0.32619399310684394
["b","c","e","f","t","v","w"],0.32988675529295913
["c","e","f","s","t","v","w"],0.32791728212703103
["b","c","d","f","n","o","s"],0.30132939438700146
["b","c","d","f","n","o","w"],0.3377646479566716
["c","d","f","n","o","s","w"],0.3072378138847858
["b","c","d","f","o","s","w"],0.30132939438700146
["b","c","d","f","n","s","w"],0.3018217626784835
["b","c","f","n","o","s","t"],0.4795667159034958
["b","c","f","n","o","s","v"],0.327178729689808
["b","c","f","n","o","s","w"],0.5054160512063023
["b","c","f","n","o","t","v"],0.3190546528803545
["b","c","f","n","o","t","w"],0.49729197439684886
["b","c","f","n","o","v","w"],0.379123584441162
["c","f","n","o","s","t","v"],0.3170851797144264
["c","f","n","o","s","t","w"],0.5110782865583456
["c","f","n","o","s","v","w"],0.3399803052683407
["c","f","n","o","t","v","w"],0.3348104382077794
["b","c","f","o","s","t","v"],0.3190546528803545
["b","c","f","o","s","t","w"],0.5307730182176268
["b","c","f","o","s","v","w"],0.3330871491875923
["b","c","f","o","t","v","w"],0.33677991137370755
["c","f","o","s","t","v","w"],0.3348104382077794
["b","c","f","n","s","t","v"],0.3121614967996061
["b","c","f","n","s","t","w"],0.51698670605613
["b","c","f","n","s","v","w"],0.32619399310684394
["b","c","f","n","t","v","w"],0.32988675529295913
["c","f","n","s","t","v","w"],0.32791728212703103
["b","c","f","s","t","v","w"],0.32988675529295913
["b","e","f","k","n","o","s"],0.3761693746922698
["b","e","f","k","n","o","t"],0.37838503200393897
["b","e","f","k","n","o","w"],0.4817823732151649
["e","f","k","n","o","s","t"],0.3766617429837518
["e","f","k","n","o","s","w"],0.397341211225997
["e","f","k","n","o","t","w"],0.39807976366322007
["e","f","k","n","o","v","w"],0.3000984736582964
["b","e","f","k","o","s","t"],0.3727227966518956
["b","e","f","k","o","s","w"],0.3860167405219104
["b","e","f","k","o","t","w"],0.39414081733136386
["b","e","f","k","o","v","w"],0.3190546528803545
["e","f","k","o","s","t","w"],0.39241752831117677
["b","e","f","k","n","s","t"],0.39241752831117677
["b","e","f","k","n","s","w"],0.4057114721811915
["b","e","f","k","n","t","w"],0.41629739044805514
["e","f","k","n","s","t","w"],0.4121122599704579
["b","e","f","k","s","t","w"],0.40817331363860165
["b","f","k","n","o","s","t"],0.35696701132447073
["b","f","k","n","o","s","w"],0.3702609551944855
["b","f","k","n","o","t","w"],0.37838503200393897
["f","k","n","o","s","t","w"],0.3766617429837518
["b","f","k","o","s","t","w"],0.3727227966518956
["b","f","k","n","s","t","w"],0.39241752831117677
["b","d","e","f","n","o","s"],0.31314623338257014
["b","d","e","f","n","o","w"],0.3495814869522403
["d","e","f","n","o","s","w"],0.3190546528803545
["b","d","e","f","o","s","w"],0.31314623338257014
["b","d","e","f","n","s","w"],0.31363860167405216
["b","e","f","g","n","o","w"],0.36681437715411125
["b","e","f","n","o","s","t"],0.5800098473658296
["b","e","f","n","o","s","v"],0.3412112259970458
["b","e","f","n","o","s","w"],0.6080748399803053
["b","e","f","n","o","t","v"],0.3308714918759232
["b","e","f","n","o","t","w"],0.603643525356967
["b","e","f","n","o","v","w"],0.39389463318562284
["b","e","f","n","o","w","x"],0.3357951747907435
["e","f","g","n","o","s","w"],0.3151157065484983
["e","f","g","n","o","t","w"],0.3018217626784835
["e","f","n","o","s","t","v"],0.3289020187099951
["e","f","n","o","s","t","w"],0.6115214180206795
["e","f","n","o","s","v","w"],0.3540128015755785
["e","f","n","o","s","w","x"],0.3047759724273757
["e","f","n","o","t","v","w"],0.3466272772033481
["b","e","f","g","o","s","w"],0.3018217626784835
["b","e","f","o","s","t","v"],0.31314623338257014
["b","e","f","o","s","t","w"],0.5957656326932546
["b","e","f","o","s","v","w"],0.3293943870014771
["b","e","f","o","t","v","w"],0.3308714918759232
["e","f","g","o","s","t","w"],0.30576070901033975
["e","f","o","s","t","v","w"],0.3289020187099951
["b","e","f","g","n","s","t"],0.32028557360905957
["b","e","f","g","n","s","w"],0.33210241260462825
["b","e","f","g","n","t","w"],0.32840965041851305
["b","e","f","n","s","t","v"],0.32397833579517477
["b","e","f","n","s","t","w"],0.6506646971935007
["b","e","f","n","s","v","w"],0.34022648941408173
["b","e","f","n","s","w","x"],0.3032988675529296
["b","e","f","n","t","v","w"],0.3417035942885278
["e","f","g","n","s","t","w"],0.3360413589364845
["e","f","n","s","t","v","w"],0.3397341211225997
["b","e","f","g","s","t","w"],0.33013293943870015
["b","e","f","s","t","v","w"],0.32397833579517477
["b","d","f","n","o","s","w"],0.31314623338257014
["b","f","n","o","s","t","v"],0.31314623338257014
["b","f","n","o","s","t","w"],0.5800098473658296
["b","f","n","o","s","v","w"],0.3293943870014771
["b","f","n","o","t","v","w"],0.3308714918759232
["f","n","o","s","t","v","w"],0.3289020187099951
["b","f","g","o","s","t","w"],0.31363860167405216
["b","f","o","s","t","v","w"],0.3308714918759232
["b","f","g","n","s","t","w"],0.32028557360905957
["b","f","n","s","t","v","w"],0.32397833579517477
["b","c","e","k","n","o","s"],0.32003938946331856
["b","c","e","k","n","o","t"],0.3193008370260955
["b","c","e","k","n","o","w"],0.4217134416543575
["c","e","k","n","o","s","t"],0.3212703101920236
["c","e","k","n","o","s","w"],0.3412112259970458
["c","e","k","n","o","t","w"],0.33899556868537667
["b","c","e","k","o","s","t"],0.3173313638601674
["b","c","e","k","o","s","w"],0.32988675529295913
["b","c","e","k","o","t","w"],0.3350566223535204
["b","c","e","k","o","v","w"],0.31806991629739045
["c","e","k","o","s","t","w"],0.33702609551944857
["b","c","e","k","n","s","t"],0.30969965534219596
["b","c","e","k","n","s","w"],0.3222550467749877
["b","c","e","k","n","t","w"],0.32767109798129
["c","e","k","n","s","t","w"],0.3293943870014771
["b","c","e","k","s","t","w"],0.3254554406696209
["b","c","k","n","o","s","t"],0.30157557853274247
["b","c","k","n","o","s","w"],0.31413096996553425
["b","c","k","n","o","t","w"],0.3193008370260955
["c","k","n","o","s","t","w"],0.3212703101920236
["b","c","k","o","s","t","w"],0.3173313638601674
["b","c","k","n","s","t","w"],0.30969965534219596
["b","c","d","e","n","o","s"],0.30132939438700146
["b","c","d","e","n","o","w"],0.3377646479566716
["c","d","e","n","o","s","w"],0.3072378138847858
["b","c","d","e","o","s","w"],0.30132939438700146
["b","c","d","e","n","s","w"],0.3018217626784835
["b","c","e","n","o","s","t"],0.4795667159034958
["b","c","e","n","o","s","v"],0.327178729689808
["b","c","e","n","o","s","w"],0.5054160512063023
["b","c","e","n","o","t","v"],0.3190546528803545
["b","c","e","n","o","t","w"],0.49729197439684886
["b","c","e","n","o","v","w"],0.379123584441162
["c","e","n","o","s","t","v"],0.3170851797144264
["c","e","n","o","s","t","w"],0.5110782865583456
["c","e","n","o","s","v","w"],0.3399803052683407
["c","e","n","o","t","v","w"],0.3348104382077794
["b","c","e","o","s","t","v"],0.30132939438700146
["b","c","e","o","s","t","w"],0.49532250123092075
["b","c","e","o","s","v","w"],0.3153618906942393
["b","c","e","o","t","v","w"],0.3190546528803545
["c","e","o","s","t","v","w"],0.3170851797144264
["b","c","e","n","s","t","v"],0.3121614967996061
["b","c","e","n","s","t","w"],0.51698670605613
["b","c","e","n","s","v","w"],0.32619399310684394
["b","c","e","n","t","v","w"],0.32988675529295913
["c","e","n","s","t","v","w"],0.32791728212703103
["b","c","e","s","t","v","w"],0.3121614967996061
["b","c","d","n","o","s","w"],0.30132939438700146
["b","c","n","o","s","t","v"],0.30132939438700146
["b","c","n","o","s","t","w"],0.4795667159034958
["b","c","n","o","s","v","w"],0.3153618906942393
["b","c","n","o","t","v","w"],0.3190546528803545
["c","n","o","s","t","v","w"],0.3170851797144264
["b","c","o","s","t","v","w"],0.3190546528803545
["b","c","n","s","t","v","w"],0.3121614967996061
["b","e","k","n","o","s","t"],0.35696701132447073
["b","e","k","n","o","s","w"],0.3702609551944855
["b","e","k","n","o","t","w"],0.37838503200393897
["e","k","n","o","s","t","w"],0.3766617429837518
["b","e","k","o","s","t","w"],0.3727227966518956
["b","e","k","n","s","t","w"],0.39241752831117677
["b","k","n","o","s","t","w"],0.35696701132447073
["b","d","e","n","o","s","w"],0.31314623338257014
["b","e","n","o","s","t","v"],0.31314623338257014
["b","e","n","o","s","t","w"],0.5800098473658296
["b","e","n","o","s","v","w"],0.3293943870014771
["b","e","n","o","t","v","w"],0.3308714918759232
["e","n","o","s","t","v","w"],0.3289020187099951
["b","e","o","s","t","v","w"],0.31314623338257014
["b","e","g","n","s","t","w"],0.32028557360905957
["b","e","n","s","t","v","w"],0.32397833579517477
["b","n","o","s","t","v","w"],0.31314623338257014
["c","e","f","k","n","o","p","y"],0.32533234859675036
["b","c","e","f","k","o","p","y"],0.38343180699162976
["c","e","f","k","o","p","w","y"],0.39721811915312655
["b","c","e","f","k","n","p","y"],0.3174544559330379
["c","e","f","k","n","p","w","y"],0.33124076809453473
["b","c","e","f","k","p","w","y"],0.3893402264894141
["b","c","f","k","n","o","p","y"],0.3085918266863614
["c","f","k","n","o","p","w","y"],0.3223781388478582
["b","c","f","k","o","p","w","y"],0.38047759724273755
["b","c","f","k","n","p","w","y"],0.31450024618414574
["b","c","e","f","n","o","p","y"],0.4519940915805022
["c","e","f","n","o","p","s","y"],0.38269325455440667
["c","e","f","n","o","p","t","y"],0.37567700640078777
["c","e","f","n","o","p","w","y"],0.4714426390940423
["b","c","e","f","o","p","s","y"],0.36792220580994583
["b","c","e","f","o","p","t","y"],0.3727227966518956
["b","c","e","f","o","p","w","y"],0.5150172328902018
["c","e","f","o","p","s","t","y"],0.3707533234859675
["c","e","f","o","p","s","w","y"],0.3836779911373708
["c","e","f","o","p","t","w","y"],0.38847858197932056
["b","c","e","f","n","p","s","y"],0.3753077301821763
["b","c","e","f","n","p","t","y"],0.3810930576070901
["b","c","e","f","n","p","w","y"],0.465780403741999
["c","e","f","n","p","s","t","y"],0.37813884785819796
["c","e","f","n","p","s","w","y"],0.39106351550960117
["c","e","f","n","p","t","w","y"],0.396848842934515
["b","c","e","f","p","s","t","y"],0.37518463810930575
["b","c","e","f","p","s","w","y"],0.37629246676514033
["b","c","e","f","p","t","w","y"],0.39389463318562284
["c","e","f","p","s","t","w","y"],0.3909404234367307
["b","c","f","n","o","p","s","y"],0.3551206302314131
["b","c","f","n","o","p","t","y"],0.3599212210733629
["b","c","f","n","o","p","w","y"],0.4401772525849335
["c","f","n","o","p","s","t","y"],0.3579517479074348
["c","f","n","o","p","s","w","y"],0.370876415558838
["c","f","n","o","p","t","w","y"],0.37567700640078777
["b","c","f","o","p","s","t","y"],0.35499753815854257
["b","c","f","o","p","s","w","y"],0.35610536681437716
["b","c","f","o","p","t","w","y"],0.3727227966518956
["c","f","o","p","s","t","w","y"],0.3707533234859675
["b","c","f","n","p","s","t","y"],0.362383062530773
["b","c","f","n","p","s","w","y"],0.3634908911866076
["b","c","f","n","p","t","w","y"],0.3810930576070901
["c","f","n","p","s","t","w","y"],0.37813884785819796
["b","c","f","p","s","t","w","y"],0.37518463810930575
["b","e","f","k","n","o","p","y"],0.30908419497784345
["e","f","k","n","o","p","w","y"],0.32287050713934023
["b","e","f","k","o","p","w","y"],0.3809699655342196
["b","e","f","k","n","p","w","y"],0.31499261447562776
["b","f","k","n","o","p","w","y"],0.30612998522895124
["b","e","f","n","o","p","s","y"],0.362136878385032
["b","e","f","n","o","p","t","y"],0.3658296405711472
["b","e","f","n","o","p","w","y"],0.44756277695716395
["e","f","n","o","p","s","t","y"],0.3638601674052191
["e","f","n","o","p","s","w","y"],0.37789266371245694
["e","f","n","o","p","t","w","y"],0.38158542589857214
["b","e","f","o","p","s","t","y"],0.36090595765632694
["b","e","f","o","p","s","w","y"],0.36312161496799605
["b","e","f","o","p","t","w","y"],0.37863121614968
["e","f","o","p","s","t","w","y"],0.3766617429837518
["b","e","f","n","p","s","t","y"],0.3682914820285574
["b","e","f","n","p","s","w","y"],0.3705071393402265
["b","e","f","n","p","t","w","y"],0.3870014771048744
["e","f","n","p","s","t","w","y"],0.38404726735598227
["b","e","f","p","s","t","w","y"],0.3810930576070901
["b","f","n","o","p","s","t","y"],0.3481043820777942
["b","f","n","o","p","s","w","y"],0.3503200393894633
["b","f","n","o","p","t","w","y"],0.3658296405711472
["f","n","o","p","s","t","w","y"],0.3638601674052191
["b","f","o","p","s","t","w","y"],0.36090595765632694
["b","f","n","p","s","t","w","y"],0.3682914820285574
["b","c","e","k","n","o","p","y"],0.3085918266863614
["c","e","k","n","o","p","w","y"],0.3223781388478582
["b","c","e","k","o","p","w","y"],0.38047759724273755
["b","c","e","k","n","p","w","y"],0.31450024618414574
["b","c","k","n","o","p","w","y"],0.3056376169374692
["b","c","e","n","o","p","s","y"],0.3551206302314131
["b","c","e","n","o","p","t","y"],0.3599212210733629
["b","c","e","n","o","p","w","y"],0.4401772525849335
["c","e","n","o","p","s","t","y"],0.3579517479074348
["c","e","n","o","p","s","w","y"],0.370876415558838
["c","e","n","o","p","t","w","y"],0.37567700640078777
["b","c","e","o","p","s","t","y"],0.35499753815854257
["b","c","e","o","p","s","w","y"],0.35610536681437716
["b","c","e","o","p","t","w","y"],0.3727227966518956
["c","e","o","p","s","t","w","y"],0.3707533234859675
["b","c","e","n","p","s","t","y"],0.362383062530773
["b","c","e","n","p","s","w","y"],0.3634908911866076
["b","c","e","n","p","t","w","y"],0.3810930576070901
["c","e","n","p","s","t","w","y"],0.37813884785819796
["b","c","e","p","s","t","w","y"],0.37518463810930575
["b","c","n","o","p","s","t","y"],0.34219596258000984
["b","c","n","o","p","s","w","y"],0.3433037912358444
["b","c","n","o","p","t","w","y"],0.3599212210733629
["c","n","o","p","s","t","w","y"],0.3579517479074348
["b","c","o","p","s","t","w","y"],0.35499753815854257
["b","c","n","p","s","t","w","y"],0.362383062530773
["b","e","k","n","o","p","w","y"],0.30612998522895124
["b","e","n","o","p","s","t","y"],0.3481043820777942
["b","e","n","o","p","s","w","y"],0.3503200393894633
["b","e","n","o","p","t","w","y"],0.3658296405711472
["e","n","o","p","s","t","w","y"],0.3638601674052191
["b","e","o","p","s","t","w","y"],0.36090595765632694
["b","e","n","p","s","t","w","y"],0.3682914820285574
["b","n","o","p","s","t","w","y"],0.3481043820777942
["b","c","e","f","k","n","o","y"],0.3085918266863614
["c","e","f","k","n","o","w","y"],0.3223781388478582
["b","c","e","f","k","o","w","y"],0.38047759724273755
["b","c","e","f","k","n","w","y"],0.31450024618414574
["b","c","f","k","n","o","w","y"],0.3056376169374692
["b","c","e","f","n","o","s","y"],0.3551206302314131
["b","c","e","f","n","o","t","y"],0.3599212210733629
["b","c","e","f","n","o","w","y"],0.4401772525849335
["c","e","f","n","o","s","t","y"],0.3579517479074348
["c","e","f","n","o","s","w","y"],0.370876415558838
["c","e","f","n","o","t","w","y"],0.37567700640078777
["b","c","e","f","o","s","t","y"],0.35499753815854257
["b","c","e","f","o","s","w","y"],0.35610536681437716
